np_id,SMILES,target_id,activity_value
NPC482182,CO[C@@H]1[C@H]2[C@@H]([C@@H](OC(C)=O)[C@@H](C)C(=O)[C@@]34C[C@H](C)[C@H](O)[C@]3(/C=C(\C)[C@H]1OC(=O)c1ccccc1)O4)C2(C)C,NPT178,4.0
NPC482183,C/C=C(/C)C(=O)O[C@@H]1/C(C)=C/[C@@]23O[C@@]2(C[C@H](C)[C@@H]3O)C(=O)[C@H](C)[C@H](O)[C@@H]2[C@H]([C@H]1OC)C2(C)C,NPT178,4.0
NPC482184,CC(=O)O[C@@H]1/C(C)=C/[C@@]23O[C@@]2(C[C@H](C)[C@@H]3OC(=O)[C@@]2(C)C[C@H]2C)C(=O)[C@H](C)[C@H](OC(C)=O)[C@@H]2[C@H]([C@H]1OC(C)=O)C2(C)C,NPT178,4.0
NPC482185,CC(=O)O[C@H]1[C@@H](C)C[C@@]23O[C@@]12/C=C(\C)[C@@H](OC(C)=O)[C@H](OC(=O)[C@@]1(C)C[C@H]1C)[C@H]1[C@@H]([C@@H](OC(C)=O)[C@@H](C)C3=O)C1(C)C,NPT178,4.0
NPC482186,CCC(C)C(=O)O[C@@H]1[C@H]2[C@@H]([C@@H](OC(C)=O)[C@@H](C)C(=O)[C@@]34C[C@H](C)[C@H](OC(C)=O)[C@]3(/C=C(\C)[C@H]1O)O4)C2(C)C,NPT178,4.0
NPC482187,CCC(C)C(=O)O[C@@H]1[C@H]2[C@@H]([C@@H](OC(C)=O)[C@@H](C)C(=O)[C@@]34C[C@H](C)[C@H](O)[C@]3(/C=C(\C)[C@H]1OC(C)=O)O4)C2(C)C,NPT178,4.0
NPC482188,CC(=O)O[C@H]1[C@@H](C)C[C@@]23O[C@@]12/C=C(\C)[C@@H](O)[C@H](OC(=O)c1ccccc1)[C@H]1[C@@H]([C@@H](O)[C@@H](C)C3=O)C1(C)C,NPT178,4.0
NPC482189,C/C=C(/C)C(=O)O[C@@H]1/C(C)=C/[C@@]23O[C@@]2(C[C@@H](C)[C@H]3O)C(=O)[C@H](C)[C@H](O)[C@@H]2[C@H]([C@H]1OC)C2(C)C,NPT178,4.0
NPC482190,C/C=C(/C)C(=O)O[C@@H]1/C(C)=C/[C@@]23O[C@@]2(C[C@@H](C)[C@H]3O)C(=O)[C@H](C)[C@H](OC(C)=O)[C@@H]2[C@H]([C@H]1OC)C2(C)C,NPT178,4.0
NPC482191,CCC(C)C(=O)O[C@@H]1[C@H]2[C@@H]([C@@H](OC(C)=O)[C@@H](C)C(=O)[C@@]34C[C@@H](C)[C@@H](OC(C)=O)[C@]3(/C=C(\C)[C@H]1O)O4)C2(C)C,NPT178,4.0
NPC482192,C/C=C(/C)C(=O)O[C@@H]1/C(C)=C/[C@@]23O[C@@]2(C[C@H](C)[C@@H]3OC(C)=O)C(=O)[C@H](C)[C@H](OC(C)=O)[C@@H]2[C@H]([C@H]1OC)C2(C)C,NPT178,4.0
NPC482193,C/C=C(\C)C(=O)O[C@@H]1/C(C)=C/[C@@]23O[C@@]2(C[C@H](C)[C@@H]3OC(C)=O)C(=O)[C@H](C)[C@H](OC(C)=O)[C@@H]2[C@H]([C@H]1OC(C)=O)C2(C)C,NPT178,4.0
NPC482194,C/C=C(/C)C(=O)O[C@@H]1/C(C)=C/[C@@]23O[C@@]2(C[C@H](C)[C@@H]3O)C(=O)[C@H](C)[C@H](OC(C)=O)[C@@H]2[C@H]([C@H]1OC)C2(C)C,NPT178,4.0
NPC482195,CC(=O)O[C@H]1[C@@H](C)C[C@@]23O[C@@]12/C=C(\C)[C@@H](OC(=O)c1ccccc1)[C@H](OC(=O)c1cccnc1)[C@H]1[C@@H]([C@@H](OC(C)=O)[C@@H](C)C3=O)C1(C)C,NPT178,4.0
NPC482238,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,NPT1028,5.123851640967086
NPC482238,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,NPT1249,5.123851640967086
NPC482238,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,NPT612,5.123851640967086
NPC482238,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,NPT668,2.519998529118847
NPC482238,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,NPT713,4.970114322285097
NPC482257,CN1CCc2cn(C)c3c2C1=CC(=NCCc1ccc(O)cc1)C3=O,NPT967,4.217483944213907
NPC482298,N=C(N)NN,NPT68,4.477121254719663
NPC482300,C=C1[C@H](OC(C)=O)[C@@H](OC(C)=O)C(=O)C(C)(C)/C=C/[C@H](C)C(=O)[C@@]2(OC(C)=O)C[C@H](C)[C@H](OC(=O)c3ccccc3)[C@@H]2[C@H]1OC(C)=O,NPT668,3.9822712330395684
NPC482301,C=C1[C@H](OC(C)=O)[C@@H](O)C(=O)C(C)(C)/C=C/[C@H](C)C(=O)[C@@]2(OC(C)=O)C[C@H](C)[C@H](OC(C)=O)[C@@H]2[C@H]1OC(=O)c1ccccc1,NPT668,4.334453751150931
NPC482302,C=C1[C@H](OC(C)=O)[C@@H](O)C(=O)C(C)(C)/C=C/[C@H](C)C(=O)[C@@]2(OC(C)=O)C[C@H](C)[C@H](OC(=O)c3ccccc3)[C@@H]2[C@H]1OC(C)=O,NPT668,4.123851640967086
NPC482303,C=C1[C@H](OC(C)=O)[C@@H](OC(=O)C(C)C)C(=O)C(C)(C)/C=C/[C@H](C)C(=O)[C@@]2(O)C[C@@](C)(O)[C@H](OC(=O)c3ccccc3)[C@@H]2[C@H]1OC(C)=O,NPT668,3.6989700043360187
NPC482304,C=C1[C@H](OC(=O)c2ccccc2)[C@@H](OC(C)=O)[C@@H](OC(C)=O)C(C)(C)/C=C/[C@H](C)C(=O)[C@@]2(OC(C)=O)C[C@H](C)[C@H](OC(=O)c3ccccc3)[C@@H]2[C@H]1OC(C)=O,NPT668,3.9956351945975497
NPC482305,C=C1[C@H](OC(C)=O)[C@@H](OC(C)=O)C(=O)C(C)(C)/C=C/[C@H](C)[C@@H](OC(C)=O)[C@@]2(O)C[C@@](C)(OC(C)=O)[C@H](OC(=O)c3ccccc3)[C@@H]2[C@H]1O,NPT668,4.313867220369153
NPC482306,C=C1[C@H](OC(=O)c2ccccc2)[C@@H](OC(C)=O)C(=O)C(C)(C)/C=C/[C@H](C)[C@@H](OC(C)=O)[C@@]2(O)C[C@@](C)(O)[C@H](OC(=O)c3ccccc3)[C@@H]2[C@H]1O,NPT668,4.447158031342219
NPC482307,C=C1[C@H](OC(C)=O)CC(=O)C(C)(C)/C=C/[C@H](C)C(=O)[C@@]2(OC(C)=O)C[C@H](C)[C@H](OC(C)=O)[C@@H]2[C@H]1OC(=O)c1ccccc1,NPT668,4.152288344383057
NPC482308,C=C1[C@H](OC(C)=O)CC(=O)C(C)(C)/C=C/[C@H](C)C(=O)[C@@]2(OC(C)=O)C[C@H](C)[C@H](OC(=O)c3ccccc3)[C@@H]2[C@H]1OC(C)=O,NPT668,4.117271295655764
NPC482309,C=C1[C@H](OC(=O)c2ccccc2)[C@@H](OC(C)=O)C(=O)C(C)(C)/C=C/[C@H](C)C(=O)[C@@]2(O)C[C@@](C)(O)[C@H](OC(=O)c3ccccc3)[C@@H]2[C@H]1OC(C)=O,NPT668,3.8920946026904804
NPC482310,C=C1[C@H](OC(=O)c2ccccc2)[C@@H](O)C(=O)C(C)(C)/C=C/[C@H](C)C(=O)[C@@]2(OC(C)=O)C[C@H](C)[C@H](OC(=O)c3ccccc3)[C@@H]2[C@H]1OC(C)=O,NPT668,3.9777236052888476
NPC482311,C=C1[C@H](OC(C)=O)[C@@H](OC(=O)C(C)C)C(=O)C(C)(C)/C=C/[C@H](C)C(=O)[C@@]2(O)C[C@@](C)(OC(C)=O)[C@H](OC(=O)c3ccccc3)[C@@H]2[C@H]1OC(C)=O,NPT668,3.724275869600789
NPC482312,C=C1[C@H](OC(=O)C(C)C)[C@@H](OC(C)=O)C(=O)C(C)(C)/C=C/[C@H](C)C(=O)[C@@]2(O)C[C@@](C)(OC(C)=O)[C@H](OC(=O)c3ccccc3)[C@@H]2[C@H]1OC(C)=O,NPT668,4.110589710299249
NPC482313,C=C1[C@H](OC(C)=O)[C@@H](O)C(=O)C(C)(C)/C=C/[C@H](C)C(=O)[C@@]2(O)C[C@H](C)[C@H](OC(=O)c3ccccc3)[C@@H]2[C@H]1OC(C)=O,NPT668,4.4031205211758175
NPC482314,C=C1[C@H](OC(C)=O)[C@@H](OC(=O)c2ccccc2)C(=O)C(C)(C)/C=C/[C@H](C)C(=O)[C@@]2(OC(C)=O)C[C@H](C)[C@H](OC(C)=O)[C@@H]2[C@H]1OC(=O)c1ccccc1,NPT668,3.863322860120456
NPC482315,C=C1[C@H](OC(=O)c2ccccc2)[C@@H](OC(C)=O)C(=O)C(C)(C)/C=C/[C@H](C)C(=O)[C@@]2(OC(C)=O)C[C@H](C)[C@H](OC(=O)c3ccccc3)[C@@H]2[C@H]1OC(C)=O,NPT668,3.9030899869919438
NPC482316,C=C1[C@H](OC(=O)c2ccccc2)[C@@H](OC(C)=O)C(=O)C(C)(C)/C=C/[C@H](C)C(=O)[C@@]2(O)C[C@H](C)[C@H](OC(=O)CC(C)=O)[C@@H]2[C@H]1OC(C)=O,NPT668,4.012837224705172
NPC482601,COc1ccc(C[C@H]2N=C(O)/C=C/C[C@@H]([C@H](C)/C=C/c3ccccc3)OC(=O)[C@H](CC(C)C)OC(=O)[C@H](C)CN=C2O)cc1Cl,NPT319,0.3010299956639812
NPC482626,COc1ccc(O)c(C(C)(C)C)c1,NPT967,5.771587480881255
NPC482688,O/N=C1C(=C2/C(O)=Nc3cc(Br)ccc32)/Nc2ccccc2/1,NPT570,3.113943352306837
NPC482753,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](N=C(C)O)[C@@H](N)C1,NPT1028,5.123851640967086
NPC482753,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](N=C(C)O)[C@@H](N)C1,NPT1249,5.123851640967086
NPC482753,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](N=C(C)O)[C@@H](N)C1,NPT612,5.123851640967086
NPC482753,CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](N=C(C)O)[C@@H](N)C1,NPT713,5.123851640967086
NPC482757,CC(C)=CCc1c(O)cc2c(c1O)C(=O)[C@@](O)(c1ccc(O)c3c1OC(C)(C)C=C3)CO2,NPT178,3.7708520116421442
NPC482759,C=C(C)[C@@H](O)Cc1c(O)ccc([C@@H]2COc3cc(OC)c(CC=C(C)C)c(OC)c3C2)c1O,NPT178,3.8260748027008264
NPC482761,COc1cc(O)ccc1-c1cc2c(OC)c(CC=C(C)C)c(O)cc2o1,NPT178,3.724275869600789
NPC482762,COc1cc2c(c(O)c1CC=C(C)C)C(=O)C(c1ccc(O)c(CC=C(C)C)c1O)CO2,NPT178,3.6334684555795866
NPC482765,COC(O)=Nc1nc2ccc(C(=O)c3cccs3)cc2[nH]1,NPT319,2.59659709562646
NPC482912,CO[C@@H]1[C@@H](O)CC=C2[C@H]3CN(Cc4cc5c(cc43)OCO5)[C@H]21,NPT66,5.301029995663981
NPC482913,CN1CC[C@@H]2C[C@H](O)[C@H]3OC(=O)c4c(cc5c(c4O)OCO5)[C@H]3[C@@H]21,NPT66,5.057171441547266
NPC482914,O[C@H]1C=C[C@@]23c4cc5c(cc4CN(C[C@@H]2O)[C@H]3C1)CCC5,NPT66,5.301029995663981
NPC482922,CC(C)=CCC1C(=O)C(C(=O)CC(C)C)=C(O)C(O)(CC=C(C)C)C1=O,NPT31,3.204119982655925
NPC482940,O=[N+]([O-])NC1=NCCN1Cc1ccc(Cl)nc1,NPT43,6.0
NPC482954,C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(O)nc1C2,NPT204,2.2813729658772264
NPC482954,C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(O)nc1C2,NPT439,4.276461804173244
NPC482954,C/C=C1\[C@H]2C=C(C)C[C@@]1(N)c1ccc(O)nc1C2,NPT66,2.0791812460476247
NPC483051,C=C(C)[C@@H](O)CC[C@]1(C)[C@@H](CC=C(C)C)C[C@]2(CC=C(C)C)C(=O)C3=C(O[C@H](C(C)(C)O)C3)[C@@]1(C(=O)C(C)C)C2=O,NPT204,4.030194785356751
NPC483052,C=C(C)[C@H](O)CC[C@]1(C)[C@@H](CC=C(C)C)C[C@]2(CC=C(C)C)C(=O)C3=C(O[C@H](C(C)(C)O)C3)[C@@]1(C(=O)C(C)C)C2=O,NPT204,4.292256071356476
NPC483053,CC(C)=CCC[C@]1(C)[C@@H](CC=C(C)C)C[C@]2(CC=C(C)C)C(=O)C3=C(O[C@H](C(C)(C)O)[C@H]3O)[C@@]1(C(=O)C(C)C)C2=O,NPT204,3.9459607035775686
NPC483054,CC(C)=CCC[C@]1(C)[C@@H](CC=C(C)C)C[C@]2(CC=C(C)C)C(=O)C3=C(O[C@@H](C(C)(C)O)[C@@H]3O)[C@@]1(C(=O)C(C)C)C2=O,NPT204,4.098643725817057
NPC483055,COC(C)(C)/C=C/C[C@]1(C)[C@@H](CC=C(C)C)C[C@]2(CC=C(C)C)C(=O)C3=C(O[C@@H](C(C)(C)O)C3)[C@@]1(C(=O)C(C)C)C2=O,NPT204,3.8555191556678
NPC483056,COC(C)(C)/C=C/C[C@]1(C)[C@@H](CC=C(C)C)C[C@]2(CC=C(C)C)C(=O)C3=C(O[C@H](C(C)(C)O)C3)[C@@]1(C(=O)C(C)C)C2=O,NPT204,3.5998830720736876
NPC483057,C=C(C)[C@@H](O)CC[C@]1(C)[C@@H](CC=C(C)C)C[C@]23C[C@@H](C(C)(C)O)OC2=C(CC=C(C)C)C(=O)[C@@]1(C(=O)C(C)C)C3=O,NPT204,3.960470777534299
NPC483058,CC(=O)[C@@]12C(=O)C(CC=C(C)C)=C3O[C@H](C(C)(C)O)C[C@]3(C[C@H](CC=C(C)C)[C@@]1(C)CCC=C(C)C)C2=O,NPT204,3.942008053022313
NPC483059,CC(C)=CCC1=C2O[C@H](C(C)(C)O)C[C@@]23C[C@H](CC=C(C)C)[C@@](C)(CCC(=O)C(C)C)[C@@](C(=O)C(C)C)(C1=O)C3=O,NPT204,4.384890796530554
NPC483060,CC(C)=CC[C@H]1C[C@@]2(CC=C(C)C)C(=O)[C@](C(=O)C(C)C)(C(=O)C3=C2O[C@H](C(C)(C)O)C3)[C@]1(C)CCC(=O)C(C)C,NPT204,4.036628895362161
NPC483061,C=C(C)[C@H](O)CC[C@]1(C)[C@@H](CC=C(C)C)C[C@@]2(CC=C(C)C)C(=O)[C@]1(C(=O)C(C)C)C(=O)C1=C2O[C@H](C(C)(C)O)C1,NPT204,4.422097163131711
NPC483062,C=C(C)[C@H](O)CC[C@]1(C)[C@@H](CC=C(C)C)C[C@@]2(CC=C(C)C)C(=O)[C@]1(C(=O)C(C)C)C(=O)C1=C2O[C@@H](C(C)(C)O)C1,NPT204,4.399154333958217
NPC483063,CC(C)=CCC[C@]1(C)[C@@H](CC=C(C)C)C[C@@]2(CC=C(C)C)C(=O)[C@]1(C(=O)C(C)C)C(=O)C1=C2O[C@H](C(C)(C)O)[C@H]1O,NPT204,4.268343913951065
NPC483064,CC(C)=CCC[C@]1(C)[C@@H](CC=C(C)C)C[C@@]2(CC=C(C)C)C(=O)[C@]1(C(=O)C(C)C)C(=O)C1=C2O[C@@H](C(C)(C)O)[C@@H]1O,NPT204,4.0515383905153275
NPC483082,CC(C)=CC[C@H]1C[C@@]2(CC=C(C)C)C(=O)O[C@@](CC=C(C)C)(C(=O)[C@@H](C(=O)C(C)C)[C@]1(C)C/C=C/C(C)(C)O)C2=O,NPT204,3.9822712330395684
NPC483083,CCC(C)C(=O)[C@@H]1C(=O)[C@]2(CC=C(C)C)OC(=O)[C@](CC=C(C)C)(C[C@H](CC=C(C)C)[C@@]1(C)C/C=C/C(C)(C)O)C2=O,NPT204,3.8512583487190755
NPC4831,CC(C)=CCC[C@@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C,NPT41,5.301029995663981
NPC483156,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)[nH]c(=N)c2cc1OC,NPT1028,4.096910013008056
NPC483156,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)[nH]c(=N)c2cc1OC,NPT1249,5.123851640967086
NPC483156,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)[nH]c(=N)c2cc1OC,NPT713,5.1661339703051095
NPC483291,CC(C)NCC(O)c1ccc(O)c(O)c1,NPT713,5.996992981890705
NPC483363,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,NPT1028,5.123851640967086
NPC483363,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,NPT1249,5.123851640967086
NPC483363,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,NPT612,5.123851640967086
NPC483363,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1,NPT713,5.63164666295842
NPC48342,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,NPT1028,5.123851640967086
NPC48342,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,NPT1249,5.123851640967086
NPC48342,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,NPT713,5.123851640967086
NPC483487,Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,NPT713,6.0
NPC483651,COc1ccc([C@H]2O[C@@H](O)[C@@H]3[C@@H](c4cc(OC)c5c(c4)OCO5)OC(=O)[C@H]23)cc1OC,NPT204,0.47712125471966244
NPC483652,COc1ccc([C@H]2O[C@@H](O)[C@@H]3[C@@H](c4ccc(OC)c(OC)c4)OC(=O)[C@H]23)cc1OC,NPT204,1.4471580313422192
NPC483653,COc1ccc([C@H]2OC[C@@H]3[C@@H](c4ccc5c(c4)OCO5)OC(=O)[C@H]23)cc1OC,NPT204,3.3481100684802376
NPC483654,COc1ccc([C@H]2OC(=O)[C@@H]3[C@@H](c4ccc5c(c4)OCO5)OC(=O)[C@H]23)cc1OC,NPT204,2.1986570869544226
NPC483655,COc1ccc([C@H](O)[C@H](N)C(=O)O)cc1OC,NPT204,0.0
NPC48366,COc1cc2cc(-c3cc4cc(O)c(O)cc4oc3=O)c(=O)oc2c(OC)c1O,NPT967,3.8870543780509568
NPC483745,C[C@@H]1C[C@H]2Cc3ncc(C4CCCCN4)cc3[C@]3(C1)NCCC[C@H]23,NPT204,4.477121254719663
NPC483746,C=C[C@@H]1[C@@H]2CC3=C(CCC(O)=N3)[C@@]1(N)C[C@H](C)C2,NPT204,4.477121254719663
NPC483747,CC1C[C@H]2[C@H](O)[C@@H]3O[C@]4(C1)OC1CCN5CCCC24[C@]13C5,NPT204,4.477121254719663
NPC483782,CC(C)=CCc1ccc(O)c2c(=O)c3c(O)cc(C)c(O)c3oc12,NPT178,4.143014800254095
NPC483783,COC1CCC(=O)c2c(O)c(-c3cc(O)c4c(c3O)C(=O)CCC4OC)cc(O)c21,NPT178,4.037426497940624
NPC483784,C=CC(C)(C)[C@@]12C[C@@H]3C(=O)N4[C@@H]5Nc6ccccc6[C@]5(C(C)(C)C=C)C[C@@H]4C(=O)N3[C@@H]1Nc1ccccc12,NPT178,4.184691430817598
NPC483932,C=C1C(=O)O[C@@H]2/C=C(\C)[C@@H]3O[C@@H]3/C=C(/C(=O)OC)[C@H](O)[C@@H](OC(=O)[C@]3(C)O[C@@H]3C)[C@@H]12,NPT31,3.041392685158225
NPC483977,CC(=O)CC[C@@H]1C[C@@]2(OC1(C)C)C(=O)CC[C@@]2(C)O,NPT178,4.665580991017953
NPC483990,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,NPT1028,5.123851640967086
NPC483990,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,NPT1249,5.123851640967086
NPC483990,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,NPT612,5.123851640967086
NPC483990,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,NPT713,5.123851640967086
NPC484157,OC[C@H]1O[C@@H](Oc2c(O)cc(O)cc2O)[C@H](O)[C@@H](O)[C@@H]1O,NPT43,5.6127838567197355
NPC484158,CC(=O)O[C@H]1[C@H](C)O[C@@H](Oc2c(-c3cc(O)c(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](OC(C)=O)[C@@H]1O,NPT43,5.7160033436347994
NPC484159,NC[C@H](CCCCN=C(O)c1cccc(O)c1O)N=C(O)c1cccc(O)c1O,NPT570,3.146128035678238
NPC484163,NC[C@H](CCCCN=C(O)c1ccccc1O)N=C(O)c1cccc(O)c1O,NPT570,4.0
NPC484164,NC[C@H](CCCCN=C(O)c1cccc(O)c1O)N=C(O)c1ccccc1O,NPT570,3.7481880270062002
NPC484165,NC[C@H](CCCCN=C(O)c1ccccc1O)N=C(O)c1ccccc1O,NPT570,4.0
NPC484166,NC[C@H](CCCCN=C(O)c1c(O)cccc1F)N=C(O)c1cccc(O)c1O,NPT570,4.0
NPC484167,NC[C@H](CCCCN=C(O)c1cccc(O)c1O)N=C(O)c1c(O)cccc1F,NPT570,3.9684829485539352
NPC484169,OC(=NCCCC[C@H]1CN=C(c2cccc(O)c2O)N1)c1cccc(O)c1O,NPT570,2.9542425094393248
NPC484173,OC(=NCCCC[C@H]1CN=C(c2cccc(O)c2O)N1)c1ccccc1O,NPT570,3.342422680822206
NPC484174,OC(=NCCCC[C@H]1CN=C(c2ccccc2O)N1)c1cccc(O)c1O,NPT570,3.1760912590556813
NPC484175,OC(=NCCCC[C@H]1CN=C(c2ccccc2O)N1)c1ccccc1O,NPT570,4.0
NPC484176,OC(=NCCCC[C@H]1CN=C(c2cccc(O)c2O)N1)c1c(O)cccc1F,NPT570,3.041392685158225
NPC484177,OC(=NCCCC[C@H]1CN=C(c2c(O)cccc2F)N1)c1cccc(O)c1O,NPT570,3.342422680822206
NPC484264,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCNC=N)C[C@H]12,NPT713,6.0
NPC484296,CC(C)C[C@H](CN)CC(=O)O,NPT1028,5.123851640967086
NPC484296,CC(C)C[C@H](CN)CC(=O)O,NPT1249,5.123851640967086
NPC484296,CC(C)C[C@H](CN)CC(=O)O,NPT612,5.123851640967086
NPC484296,CC(C)C[C@H](CN)CC(=O)O,NPT713,5.123851640967086
NPC484314,COC1=CC(=O)c2c(O)c3c(c(O)c2C1=O)[C@@H]1O[C@@H](C)C[C@@H]1OC3=O,NPT319,4.0
NPC484350,CCC(C)/C=C(C)/C=C/C=C/C=C/C(=O)c1c(O)ncc(-c2ccc(O)cc2)c1O,NPT31,4.0
NPC484367,C=C[C@H]1CO[C@@H]2C[C@H]1Cc1c3[nH+]c4ccccc4c-3ccn12,NPT66,4.0
NPC484368,C=C[C@H]1CO[C@@H]2C[C@H]1C(=O)c1c3[nH+]c4ccccc4c-3ccn12,NPT66,3.531478917042255
NPC484424,CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,NPT441,5.724275869600789
NPC484478,CC1(C)C[C@H]2[C@@H]3C(=O)CC[C@]4(C)[C@@]5(C)c6[nH]c7ccccc7c6C[C@@H]5CC[C@@]34O[C@@]2(O)[C@@H]1O,NPT178,4.146128035678238
NPC484479,C[C@]12c3[nH]c4ccccc4c3C[C@@H]1CC[C@@]1(O)C3=CC(=O)CO[C@H]3CC[C@@]12C,NPT178,4.431363764158987
NPC484481,CC(C)(O)[C@H]1O[C@H]2CC[C@@]3(C)[C@@](O)(CC[C@H]4C(=O)c5c([nH]c6ccccc56)[C@@]43C)C2=CC1=O,NPT178,4.361727836017593
NPC484483,CC(C)(O)[C@H]1O[C@@]2(O)CC[C@@]3(C)C(=CC[C@H]4Cc5c([nH]c6ccccc56)[C@@]43C)C2=CC1=O,NPT178,4.113943352306837
NPC484493,CC(C)NP(=O)(NC(C)C)OP(=O)(NC(C)C)NC(C)C,NPT204,5.531478917042255
NPC484493,CC(C)NP(=O)(NC(C)C)OP(=O)(NC(C)C)NC(C)C,NPT439,2.9327273673015295
NPC484493,CC(C)NP(=O)(NC(C)C)OP(=O)(NC(C)C)NC(C)C,NPT66,4.709693869727792
NPC484495,COc1ccc(-c2cc(O)c(C/C=C(\C)CC/C=C(\C)CCC(O)C(C)(C)O)c(=O)o2)cc1,NPT66,5.0
NPC484496,COc1ccc(-c2cc3c(c(=O)o2)C[C@]2(O)[C@@]4(C)[C@H](O)C[C@@H](O)C(C)(C)[C@]4(O)CC[C@@]2(C)O3)cc1,NPT66,5.0
NPC484497,COc1ccc(-c2cc3c(c(=O)o2)C[C@]2(O)[C@@]4(C)CC[C@H](O)C(C)(C)[C@]4(O)CC[C@@]2(C)O3)cc1,NPT66,3.591064607026499
NPC484499,COc1ccc(-c2cc3c(c(=O)o2)C[C@]2(O)[C@@]4(C)[C@H](O)CC(=O)C(C)(C)[C@@]4(O)CC[C@@]2(C)O3)cc1,NPT66,3.662757831681574
NPC484501,COc1ccc(-c2cc3c(c(=O)o2)C[C@]2(O)[C@@]4(C)C(=O)C[C@@H](O)C(C)(C)[C@]4(O)CC[C@@]2(C)O3)cc1,NPT66,2.2810333672477277
NPC484502,COc1ccc(-c2cc3c(c(=O)o2)C[C@H]2[C@@]4(C)C=CC(=O)C(C)(C)[C@@H]4CC[C@@]2(C)O3)cc1,NPT66,4.819543935541868
NPC484503,COc1ccc(-c2cc(O)c(C/C=C(\C)CC/C=C(\C)CCC=C(C)C)c(=O)o2)cc1,NPT66,5.0
NPC484525,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,NPT1028,5.123851640967086
NPC484525,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,NPT109,4.367355921026019
NPC484525,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,NPT110,3.173186268412274
NPC484525,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,NPT1249,5.123851640967086
NPC484525,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,NPT208,3.617000341120899
NPC484525,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,NPT612,5.123851640967086
NPC484525,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,NPT713,4.978462039689292
NPC484777,COc1cccc2c1[nH]c1c3[n+](cc(OC)c12)[C@H](c1ncc(OC)c2c1[nH]c1ccccc12)CCC3,NPT319,4.033423755486949
NPC484778,COc1cccc2c1[nH]c1c3[n+](cc(OC)c12)[C@@H](c1ncc(OC)c2c1[nH]c1ccccc12)CCC3,NPT319,4.187520720836463
NPC484779,COc1c[nH]c([C@@H]2CCCc3c4[nH]c5c(O)cccc5c4c(OC)c[n+]32)c2nc3c(OC)cccc3c1-2,NPT319,3.9703468762300935
NPC484780,COc1c[nH]c([C@H]2CCCc3c4[nH]c5c(O)cccc5c4c(OC)c[n+]32)c2nc3c(OC)cccc3c1-2,NPT319,4.1702617153949575
NPC484818,CCOc1cc([C@@H](CS(C)(=O)=O)N2C(=O)c3cccc(N=C(C)O)c3C2=O)ccc1OC,NPT109,4.0
NPC484818,CCOc1cc([C@@H](CS(C)(=O)=O)N2C(=O)c3cccc(N=C(C)O)c3C2=O)ccc1OC,NPT110,4.0
NPC484818,CCOc1cc([C@@H](CS(C)(=O)=O)N2C(=O)c3cccc(N=C(C)O)c3C2=O)ccc1OC,NPT208,4.0
